name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Auberge Bressane,"16 Avenue de la Motte-Picquet, 75007 Paris, France",Paris,7e,,restaurant,,€€,4.6,2309,48.85653699999999,2.308508999999999,https://maps.google.com/?cid=9060875296924406592&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.auberge-bressane.com/,https://bookings.zenchef.com/results?rid=355693&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 7e
Price: €€
Google: 4.6 (2,309 reviews)
Food types: restaurant
Tags: Frenchie, Restaurant, Bistrot
Google summary: Folksy, easygoing locale making traditional French food like coq au vin & chocolate soufflé.
Google Maps: https://maps.google.com/?cid=9060875296924406592&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.auberge-bressane.com/
Booking: https://bookings.zenchef.com/results?rid=355693&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Aux Crus de Bourgogne,"3 Rue Bachaumont, Paris 75002",Paris,2e,,restaurant,,,4.6,1991,48.8658261,2.3465718,https://maps.google.com/?cid=3731929306327284416&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.auxcrusdebourgogne.com/,https://bookings.zenchef.com/results?rid=352723&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 2e
Google: 4.6 (1,991 reviews)
Food types: restaurant
Tags: Frenchie
Google summary: Classic regional dishes & a long wine list in a vintage-chic bistro with sidewalk tables.
Google Maps: https://maps.google.com/?cid=3731929306327284416&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.auxcrusdebourgogne.com/
Booking: https://bookings.zenchef.com/results?rid=352723&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Aux Deux Amis,"45 Rue Oberkampf, 75011 Paris, France",Paris,11e,,restaurant,,€€,4.1,841,48.86458069999999,2.3718376,https://maps.google.com/?cid=5700510830722341713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.facebook.com/Aux-Deux-Amis-120307971356817/,,"Type: Bistro
Arrondissement: 11e
Price: €€
Google: 4.1 (841 reviews)
Food types: restaurant
Tags: Natural wine, Restaurant, ❤️, Trendy, Bar
Google summary: Cold cuts, small plates & natural wines at a cozy modern bar with counter seats & sidewalk tables.
Google Maps: https://maps.google.com/?cid=5700510830722341713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.facebook.com/Aux-Deux-Amis-120307971356817/"
Aux Lyonnais,32 rue Saint-Marc Paris 75002,Paris,2e,,restaurant,,€€€,4.4,1246,48.8707405,2.3387362,https://maps.google.com/?cid=868440092026751739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.auxlyonnais.com/,https://bookings.zenchef.com/results?rid=373682&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 2e
Price: €€€
Google: 4.4 (1,246 reviews)
Food types: restaurant
Tags: Bistrot, Gastro / higher end
Google summary: Sophisticated takes on classic Lyon specialties in an elegant Art Deco bistro with vintage features.
Google Maps: https://maps.google.com/?cid=868440092026751739&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.auxlyonnais.com/
Booking: https://bookings.zenchef.com/results?rid=373682&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Baieta,"5 Rue de Pontoise, 75005 Paris, France",Paris,5e,,restaurant,,,,,48.8501043,2.352244999999999,https://www.google.com/maps/search/?api=1&query=Baieta%2C%20Paris%2C%20France,http://www.restaurant-baieta-paris.fr/,https://thefork.fr/restaurant/baieta-r724954/?cc=24751-923,"Arrondissement: 5e
Food types: restaurant
Tags: Restaurant, Bistrot
Google Maps: https://www.google.com/maps/search/?api=1&query=Baieta%2C%20Paris%2C%20France
Website: http://www.restaurant-baieta-paris.fr/
Booking: https://thefork.fr/restaurant/baieta-r724954/?cc=24751-923"
Benoit Paris,"Rue Saint-Martin, Paris, France",Paris,,,restaurant,,€€€€,4.3,2893,48.85838489999999,2.350088,https://maps.google.com/?cid=14478655399410179573&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.benoit-paris.com/,https://bookings.zenchef.com/results?rid=371167&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Price: €€€€
Google: 4.3 (2,893 reviews)
Food types: restaurant
Tags: Bistrot, Restaurant
Google summary: Casseroles, snails & desserts like profiteroles in a venerable bistro with brass details & mirrors.
Google Maps: https://maps.google.com/?cid=14478655399410179573&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.benoit-paris.com/
Booking: https://bookings.zenchef.com/results?rid=371167&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Bistrot Belhara,"23 Rue Duvivier, 75007 Paris, France",Paris,7e,,restaurant,,,4.6,371,48.8564004,2.307450499999999,https://maps.google.com/?cid=4003693556219215886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.bistrotbelhara.com/,https://thefork.fr/restaurant/bistrot-belhara-r43563/?cc=24751-923,"Type: Bistro
Arrondissement: 7e
Google: 4.6 (371 reviews)
Food types: restaurant
Tags: Restaurant, Bistrot
Google Maps: https://maps.google.com/?cid=4003693556219215886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.bistrotbelhara.com/
Booking: https://thefork.fr/restaurant/bistrot-belhara-r43563/?cc=24751-923"
Bistrot Des Tournelles,"Rue des Tournelles, Paris, France",Paris,,,restaurant,,,4.6,1157,48.8543,2.3674,https://maps.google.com/?cid=4001123751309885181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.bistrotdestournelles.com/,,"Type: French Restaurant
Google: 4.6 (1,157 reviews)
Food types: restaurant
Tags: Bistrot
Google Maps: https://maps.google.com/?cid=4001123751309885181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.bistrotdestournelles.com/"
Bofinger,"5-7 Rue de la Bastille, Paris 75004",Paris,4e,,restaurant,,,,,48.853762,2.367904,https://www.google.com/maps/search/?api=1&query=Bofinger%2C%20Paris%2C%20France,http://www.bistrotjadis.fr/,https://bookings.zenchef.com/results?rid=351596&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 4e
Food types: restaurant
Tags: Frenchie, Restaurant, Bistrot
Google Maps: https://www.google.com/maps/search/?api=1&query=Bofinger%2C%20Paris%2C%20France
Website: http://www.bistrotjadis.fr/
Booking: https://bookings.zenchef.com/results?rid=351596&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Bonvivant,"Rue des Écoles, Paris, France",Paris,,,restaurant,,€€,4.4,2537,48.8475454,2.3519748,https://maps.google.com/?cid=11268889822182331848&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.bonvivant.paris/,https://bookings.zenchef.com/results?rid=357254&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Price: €€
Google: 4.4 (2,537 reviews)
Food types: restaurant
Tags: Frenchie, Natural wine
Google summary: Buzzy bistro with a long wine list & robust steaks, grills & bar food, plus al fresco seating.
Google Maps: https://maps.google.com/?cid=11268889822182331848&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.bonvivant.paris/
Booking: https://bookings.zenchef.com/results?rid=357254&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Bouillon Pigalle,"22 Bd de Clichy, 75018 Paris, France",Paris,18e,,restaurant,,€,4.6,54956,48.8826517,2.3374635,https://maps.google.com/?cid=7799438763248845030&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.bouillonpigalle.com/,https://bookings.zenchef.com/results?rid=357951&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 18e
Price: €
Google: 4.6 (54,956 reviews)
Food types: restaurant
Tags: Bistrot, Trendy, For groups
Google summary: Popular casual bistro serving traditional French mains & desserts with house wines by the glass.
Google Maps: https://maps.google.com/?cid=7799438763248845030&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.bouillonpigalle.com/
Booking: https://bookings.zenchef.com/results?rid=357951&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Brasserie Barbès,"2 Boulevard Barbès, 75018 Paris, France",Paris,18e,,restaurant,,€€,4.5,7281,48.8839705,2.3497069,https://maps.google.com/?cid=10803593479356726709&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://brasseriebarbes.com/,https://bookings.zenchef.com/results?rid=349532&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 18e
Price: €€
Google: 4.5 (7,281 reviews)
Food types: restaurant
Tags: Frenchie, Restaurant, Rooftop
Google summary: Bar & restaurant with an industrial-chic look, popular for cocktails & steaks on a courtyard patio.
Google Maps: https://maps.google.com/?cid=10803593479356726709&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://brasseriebarbes.com/
Booking: https://bookings.zenchef.com/results?rid=349532&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Brasserie Des Prés,"6 Cr du Commerce Saint-André, 75006 Paris, France",Paris,6e,,restaurant,,€€,4.7,8065,48.8526663,2.3393167,https://maps.google.com/?cid=12232674330008008055&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://lanouvellegarde.com/,https://www.sevenrooms.com/explore/brasseriedespres/reservations/create/search/?venues=brasseriedespres%2Cbrasseriecharlie%2Cbrasseriedubillot%2Cbrasseriebellanger%2Cbrasseriemartin,"Type: French Restaurant
Arrondissement: 6e
Price: €€
Google: 4.7 (8,065 reviews)
Food types: restaurant
Tags: Bistrot, Restaurant
Google Maps: https://maps.google.com/?cid=12232674330008008055&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://lanouvellegarde.com/
Booking: https://www.sevenrooms.com/explore/brasseriedespres/reservations/create/search/?venues=brasseriedespres%2Cbrasseriecharlie%2Cbrasseriedubillot%2Cbrasseriebellanger%2Cbrasseriemartin"
Brasserie Rosie,"53 Rue du Faubourg Saint-Antoine, Paris 75011",Paris,11e,,restaurant,,€€,4.7,7670,48.8522001,2.3730884,https://maps.google.com/?cid=48587829753716931&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://brasseriesalamode.com/brasserie-rosie,https://bookings.zenchef.com/results?rid=355132&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 11e
Price: €€
Google: 4.7 (7,670 reviews)
Food types: restaurant
Tags: Frenchie, For groups
Google summary: Hip locale with a vintage vibe serving traditional cuisine with a twist, plus cocktails.
Google Maps: https://maps.google.com/?cid=48587829753716931&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://brasseriesalamode.com/brasserie-rosie
Booking: https://bookings.zenchef.com/results?rid=355132&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
CRAVAN Paris 16e,"17 Rue Jean de la Fontaine, 75016 Paris, France",Paris,16e,,bar,,,4.6,210,48.8516434,2.273866,https://maps.google.com/?cid=15738103246510818055&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://instagram.com/cravanparis?utm_medium=copy_link,,"Type: Cocktail Bar
Arrondissement: 16e
Google: 4.6 (210 reviews)
Food types: bar
Tags: Restaurant, Bistrot, Trendy
Google Maps: https://maps.google.com/?cid=15738103246510818055&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://instagram.com/cravanparis?utm_medium=copy_link"
Café de Flore,"172 Boulevard Saint-Germain, 75006 Paris, Francia",Paris,6e,,cafe,,€€€,3.9,14034,48.8541588,2.3326046,https://maps.google.com/?cid=1782201546845549567&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://cafedeflore.fr/,,"Type: Coffee Shop
Arrondissement: 6e
Price: €€€
Google: 3.9 (14,034 reviews)
Food types: cafe
Tags: Bistrot
Google summary: Long-running coffeehouse & celebrity haunt serving familiar French fare in a charming corner locale.
Google Maps: https://maps.google.com/?cid=1782201546845549567&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://cafedeflore.fr/"
Café des Ministères,"83 Rue de l'Université, 75007 Paris, France",Paris,7e,,restaurant,,€€,4.6,566,48.86064109999999,2.319291499999999,https://maps.google.com/?cid=7528679401092021829&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.cafedesministeres.fr/,https://bookings.zenchef.com/results?rid=352301&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 7e
Price: €€
Google: 4.6 (566 reviews)
Food types: restaurant
Tags: Frenchie, Restaurant, Bistrot
Google summary: Creatively reinterpreted classic French dishes, plus regional wines, at an elegant bistro.
Google Maps: https://maps.google.com/?cid=7528679401092021829&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.cafedesministeres.fr/
Booking: https://bookings.zenchef.com/results?rid=352301&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Camille,"24 Rue des Francs Bourgeois, 75003 Paris, France",Paris,3e,,restaurant,,,,,48.8577648,2.3607054,https://www.google.com/maps/search/?api=1&query=Camille%2C%20Paris%2C%20France,https://eater.space/camille,https://bookings.zenchef.com/results?rid=361419&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 3e
Food types: restaurant
Tags: Frenchie
Google Maps: https://www.google.com/maps/search/?api=1&query=Camille%2C%20Paris%2C%20France
Website: https://eater.space/camille
Booking: https://bookings.zenchef.com/results?rid=361419&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Carboni’s,"45 Rue de Poitou, 75003 Paris, France",Paris,3e,,restaurant,,,,,48.8616657,2.3613013,https://www.google.com/maps/search/?api=1&query=Carboni%E2%80%99s%2C%20Paris%2C%20France,http://www.carbonisparis.com/,https://bookings.zenchef.com/results?rid=348720&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 3e
Food types: restaurant
Tags: Bistrot, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Carboni%E2%80%99s%2C%20Paris%2C%20France
Website: http://www.carbonisparis.com/
Booking: https://bookings.zenchef.com/results?rid=348720&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
